id,EPA_ID,Site_Name,City,State,County,Non-NPL_Status_Code,Non-NPL_Status_Date,NPL_Status_Code,x,y
187,PAD981034887,BORIT ASBESTOS,AMBLER,PA,MONTGOMERY,[Blank Code],[Blank Date],F,-75.221565,40.154554
188,UT0001119296,BOUNTIFUL/WOODS CROSS 5TH S. PCE PLUME,BOUNTIFUL,UT,DAVIS,[Blank Code],[Blank Date],F,-111.880771,40.88939
189,OHD980509616,BOWERS LANDFILL,CIRCLEVILLE,OH,PICKAWAY,[Blank Code],[Blank Date],D,-82.946013,39.600618
190,MD9570024803,BRANDYWINE DRMO,BRANDYWINE,MD,PRINCE GEORGE'S,[Blank Code],[Blank Date],F,-76.847748,38.696783
191,KYD980501019,BRANTLEY LANDFILL,ISLAND,KY,MCLEAN,[Blank Code],[Blank Date],F,-87.143885,37.445046
192,WAN001002907,BREMERTON GASWORKS,BREMERTON,WA,KITSAP,[Blank Code],[Blank Date],F,-122.632936,47.56732
193,PAD089667695,"BRESLUBE-PENN, INC.",CORAOPOLIS,PA,ALLEGHENY,[Blank Code],[Blank Date],F,-80.166725,40.518401
194,SCD987577913,BREWER GOLD MINE,JEFFERSON,SC,CHESTERFIELD,[Blank Code],[Blank Date],F,-80.388957,34.650155
195,NYD980652275,BREWSTER WELL FIELD,PUTNAM COUNTY,NY,PUTNAM,[Blank Code],[Blank Date],F,-73.794852,41.435107
196,NJD980505176,BRICK TOWNSHIP LANDFILL,BRICK TOWNSHIP,NJ,OCEAN,[Blank Code],[Blank Date],F,-74.137183,40.057838
197,NJD053292652,BRIDGEPORT RENTAL & OIL SERVICES,BRIDGEPORT,NJ,GLOUCESTER,[Blank Code],[Blank Date],F,-75.347802,39.800423
198,TX0000605264,BRINE SERVICE COMPANY,CORPUS CHRISTI,TX,NUECES,[Blank Code],[Blank Date],F,-97.396381,27.800583
199,TXD980625453,"BRIO REFINING, INC.",FRIENDSWOOD,TX,HARRIS,[Blank Code],[Blank Date],D,-95.201045,29.5294
200,CT0002055887,BROAD BROOK MILL,EAST WINDSOR,CT,HARTFORD,[Blank Code],[Blank Date],P,-72.55788,41.916136
201,COD000110254,BRODERICK WOOD PRODUCTS,DENVER,CO,ADAMS,[Blank Code],[Blank Date],F,-104.990251,39.739236
202,PAD980691760,BRODHEAD CREEK,STROUDSBURG,PA,MONROE,[Blank Code],[Blank Date],D,-75.194625,40.986761
203,NJD078251675,BROOK INDUSTRIAL PARK,BOUND BROOK,NJ,SOMERSET,[Blank Code],[Blank Date],F,-74.538489,40.568436
204,NY7890008975,BROOKHAVEN NATIONAL LABORATORY (USDOE),UPTON,NY,SUFFOLK,[Blank Code],[Blank Date],F,-72.879172,40.868238
205,CAD052384021,"BROWN & BRYANT, INC. (ARVIN PLANT)",ARVIN,CA,KERN,[Blank Code],[Blank Date],F,-118.833105,35.201799
206,FLD980728935,BROWN WOOD PRESERVING,LIVE OAK,FL,SUWANNEE,[Blank Code],[Blank Date],D,-82.98402,30.294946
207,PAD980831812,BROWN'S BATTERY BREAKING,HAMBURG,PA,BERKS,[Blank Code],[Blank Date],F,-75.981877,40.555648
208,PAD980712855,BRUIN LAGOON,BRUIN BOROUGH,PA,BUTLER,[Blank Code],[Blank Date],D,-77.194525,41.203322
209,NED981713829,BRUNO CO-OP ASSOCIATION/ASSOCIATED PROPERTIES,BRUNO,NE,BUTLER,[Blank Code],[Blank Date],F,-96.958643,41.283899
210,ME8170022018,BRUNSWICK NAVAL AIR STATION,BRUNSWICK,ME,CUMBERLAND,[Blank Code],[Blank Date],F,-69.966996,43.914016
211,GAD981024466,BRUNSWICK WOOD PRESERVING,BRUNSWICK,GA,GLYNN,[Blank Code],[Blank Date],F,-81.491489,31.149953
212,OHD980509657,BUCKEYE RECLAMATION,ST. CLAIRSVILLE,OH,BELMONT,[Blank Code],[Blank Date],F,-80.90176,40.08032
213,VAD089027973,BUCKINGHAM COUNTY LANDFILL,BUCKINGHAM,VA,BUCKINGHAM,[Blank Code],[Blank Date],F,-78.554516,37.55183
214,IDD048340921,BUNKER HILL MINING & METALLURGICAL COMPLEX,SMELTERVILLE,ID,SHOSHONE,[Blank Code],[Blank Date],F,-116.181556,47.542699
215,VTD003965415,BURGESS BROTHERS LANDFILL,WOODFORD,VT,BENNINGTON,[Blank Code],[Blank Date],F,-73.079549,42.880358
216,MND000686196,BURLINGTON NORTHERN (BRAINERD/BAXTER PLANT),BRAINERD/BAXTER,MN,CROW WING,[Blank Code],[Blank Date],F,-94.144253,46.325952
217,MTD986066025,BURLINGTON NORTHERN LIVINGSTON SHOP COMPLEX,LIVINGSTON,MT,PARK,[Blank Code],[Blank Date],P,-110.559956,45.661411
218,NJD980504997,BURNT FLY BOG,MARLBORO TOWNSHIP,NJ,MONMOUTH,[Blank Code],[Blank Date],F,-74.268729,40.338095
219,MID980410617,BURROWS SANITATION,HARTFORD,MI,VAN BUREN,[Blank Code],[Blank Date],F,-86.166688,42.206705
220,MDD980504195,BUSH VALLEY LANDFILL,ABINGDON,MD,HARFORD,[Blank Code],[Blank Date],F,-76.277222,39.462236
221,PAD980508451,BUTLER MINE TUNNEL,PITTSTON TOWNSHIP,PA,LUZERNE,[Blank Code],[Blank Date],F,-75.723034,41.30292
222,MID062222997,BUTTERWORTH #2 LANDFILL,GRAND RAPIDS,MI,KENT,[Blank Code],[Blank Date],F,-85.668086,42.96336
223,PAD981034705,BUTZ LANDFILL,STROUDSBURG,PA,MONROE,[Blank Code],[Blank Date],F,-75.194625,40.986761
224,NCD044440303,BYPASS 601 GROUND WATER CONTAMINATION,CONCORD,NC,CABARRUS,[Blank Code],[Blank Date],F,-80.579511,35.408752
225,NYD980780670,BYRON BARREL & DRUM,BYRON TOWNSHIP,NY,GENESEE,[Blank Code],[Blank Date],F,-74.005941,40.712784
226,ILD010236230,BYRON SALVAGE YARD,BYRON,IL,OGLE,[Blank Code],[Blank Date],F,-89.255662,42.126969
227,PAD021449244,C & D RECYCLING,FOSTER TOWNSHIP,PA,LUZERNE,[Blank Code],[Blank Date],F,-75.830154,41.021413
228,NYD981561954,C & J DISPOSAL LEASING CO. DUMP,HAMILTON,NY,MADISON,[Blank Code],[Blank Date],D,-75.544624,42.827014
229,VAD049957913,"C & R BATTERY CO., INC.",CHESTERFIELD COUNTY,VA,CHESTERFIELD,[Blank Code],[Blank Date],F,-77.607786,37.367322
230,PRN000206319,CABO ROJO GROUND WATER CONTAMINATION,CABO ROJO,PR,CABO ROJO,[Blank Code],[Blank Date],F,-67.145735,18.086627
231,FLD980709356,CABOT/KOPPERS,GAINESVILLE,FL,ALACHUA,[Blank Code],[Blank Date],F,-82.324826,29.651634
232,NMD097960272,CAL WEST METALS (USSBA),LEMITAR,NM,SOCORRO,[Blank Code],[Blank Date],D,-106.910019,34.15961
233,KYD045738291,"CALDWELL LACE LEATHER CO., INC.",AUBURN,KY,LOGAN,[Blank Code],[Blank Date],F,-86.710273,36.864209
234,NJD048798953,CALDWELL TRUCKING CO.,FAIRFIELD,NJ,ESSEX,[Blank Code],[Blank Date],F,-74.305996,40.883741
235,COD980717938,CALIFORNIA GULCH,LEADVILLE,CO,LAKE,[Blank Code],[Blank Date],F,-106.292524,39.250823
236,MED980524128,CALLAHAN MINING CORP,BROOKSVILLE (CAPE ROSIER),ME,HANCOCK,[Blank Code],[Blank Date],F,-68.798918,44.331467
237,FLD094590916,CALLAWAY & SON DRUM SERVICE,LAKE ALFRED,FL,POLK,[Blank Code],[Blank Date],D,-81.723411,28.091963
238,IND005480462,CAM-OR INC.,WESTVILLE,IN,LA PORTE,[Blank Code],[Blank Date],F,-86.900582,41.54143
239,GAD008212409,CAMILLA WOOD PRESERVING COMPANY,CAMILLA,GA,MITCHELL,[Blank Code],[Blank Date],F,-84.210461,31.231293
240,NC6170022580,CAMP LEJEUNE MILITARY RES. (USNAVY),ONSLOW COUNTY,NC,ONSLOW,[Blank Code],[Blank Date],F,-77.470197,34.654009
241,CA2170023533,CAMP PENDLETON MARINE CORPS BASE,CAMP PENDLETON,CA,SAN DIEGO,[Blank Code],[Blank Date],F,-117.320512,33.317842
242,MID980678627,"CANNELTON INDUSTRIES, INC.",SAULT STE MARIE,MI,CHIPPEWA,[Blank Code],[Blank Date],F,-84.345317,46.4953
243,MAD079510780,CANNON ENGINEERING CORP. (CEC),BRIDGEWATER,MA,PLYMOUTH,[Blank Code],[Blank Date],D,-70.975054,41.990352
244,NCD003188828,CAPE FEAR WOOD PRESERVING,FAYETTEVILLE,NC,CUMBERLAND,[Blank Code],[Blank Date],F,-78.878358,35.052664
245,AL0001058056,CAPITOL CITY PLUME,MONTGOMERY,AL,MONTGOMERY,[Blank Code],[Blank Date],P,-86.299969,32.366805
246,COD981551427,CAPTAIN JACK MILL,WARD,CO,BOULDER,[Blank Code],[Blank Date],F,-105.508332,40.072208
247,SCD980558316,"CAROLAWN, INC.",FORT LAWN,SC,CHESTER,[Blank Code],[Blank Date],F,-80.894798,34.702089
248,NCD003188844,CAROLINA TRANSFORMER CO.,FAYETTEVILLE,NC,CUMBERLAND,[Blank Code],[Blank Date],F,-78.878358,35.052664
249,MT0001096353,CARPENTER SNOW CREEK MINING DISTRICT,NEIHART,MT,CASCADE,[Blank Code],[Blank Date],F,-110.735771,46.933296
250,TND044062222,CARRIER AIR CONDITIONING CO.,COLLIERVILLE,TN,SHELBY,[Blank Code],[Blank Date],F,-89.664527,35.042036
251,NYD010968014,CARROLL & DUBIES SEWAGE DISPOSAL,PORT JERVIS,NY,ORANGE,[Blank Code],[Blank Date],F,-74.692663,41.375094
252,NVD980813646,CARSON RIVER MERCURY SITE,DAYTON,NV,LYON,[Blank Code],[Blank Date],F,-119.592952,39.237135
253,MID980274179,"CARTER INDUSTRIALS, INC.",DETROIT,MI,WAYNE,[Blank Code],[Blank Date],D,-83.045754,42.331427
254,IND016395899,CARTER LEE LUMBER CO.,INDIANAPOLIS,IN,MARION,[Blank Code],[Blank Date],D,-86.158068,39.768403
255,CAD020748125,CASMALIA RESOURCES,CASMALIA,CA,SANTA BARBARA,[Blank Code],[Blank Date],F,-120.531517,34.837512
256,CA3570024551,CASTLE AIR FORCE BASE (6 AREAS),MERCED,CA,MERCED,[Blank Code],[Blank Date],F,-120.482968,37.302163
257,NYN000204289,CAYUGA GROUNDWATER CONTAMINATION SITE,UNION SPRINGS,NY,CAYUGA,[Blank Code],[Blank Date],F,-76.693282,42.839791
258,ARD980496186,CECIL LINDSEY,NEWPORT,AR,JACKSON,[Blank Code],[Blank Date],D,-91.281795,35.604802
259,ARD990660649,CEDAR CHEMICAL CORPORATION,WEST HELENA,AR,PHILLIPS,[Blank Code],[Blank Date],F,-90.641323,34.550177
260,GAD095840674,"CEDARTOWN INDUSTRIES, INC.",CEDARTOWN,GA,POLK,[Blank Code],[Blank Date],D,-85.256582,34.011272
261,GAD980495402,CEDARTOWN MUNICIPAL LANDFILL,CEDARTOWN,GA,POLK,[Blank Code],[Blank Date],D,-85.256582,34.011272
262,NCD003446721,CELANESE CORP. (SHELBY FIBER OPERATIONS),SHELBY,NC,CLEVELAND,[Blank Code],[Blank Date],F,-81.535646,35.292351
263,CAD980638860,CELTOR CHEMICAL WORKS,HOOPA,CA,HUMBOLDT,[Blank Code],[Blank Date],D,-123.677049,41.049172
264,MID980794663,CEMETERY DUMP,ROSE CENTER,MI,OAKLAND,[Blank Code],[Blank Date],D,-83.622871,42.736411
265,MDD003061447,CENTRAL CHEMICAL (HAGERSTOWN),HAGERSTOWN,MD,WASHINGTON,[Blank Code],[Blank Date],F,-77.719993,39.641763
266,COD980717557,"CENTRAL CITY, CLEAR CREEK",IDAHO SPRINGS,CO,CLEAR CREEK,[Blank Code],[Blank Date],F,-105.513608,39.742488
267,ILD981781065,CENTRAL ILLINOIS PUBLIC SERVICE CO.,TAYLORVILLE,IL,CHRISTIAN,[Blank Code],[Blank Date],F,-89.294533,39.548935
268,RID980520183,CENTRAL LANDFILL,JOHNSTON,RI,PROVIDENCE,[Blank Code],[Blank Date],F,-71.512617,41.82052
269,LAD008187940,CENTRAL WOOD PRESERVING CO.,SLAUGHTER,LA,EAST FELICIANA PARISH,[Blank Code],[Blank Date],D,-91.141496,30.717406
270,WAD980836662,CENTRALIA MUNICIPAL LANDFILL,CENTRALIA,WA,LEWIS,[Blank Code],[Blank Date],F,-122.954297,46.716214
271,PAD000436261,CENTRE COUNTY KEPONE,STATE COLLEGE BOROUGH,PA,CENTRE,[Blank Code],[Blank Date],F,-77.871913,40.781605
272,RID981203755,CENTREDALE MANOR RESTORATION PROJECT,NORTH PROVIDENCE,RI,PROVIDENCE,[Blank Code],[Blank Date],F,-71.467664,41.853552
273,IL1570024157,CHANUTE AIR FORCE BASE,RANTOUL,IL,CHAMPAIGN,[Blank Code],[Blank Date],P,-88.155878,40.308367
274,NCD980840409,CHARLES MACON LAGOON AND DRUM STORAGE,CORDOVA,NC,RICHMOND,[Blank Code],[Blank Date],F,-79.822003,34.912932
275,MAD003809266,CHARLES-GEORGE RECLAMATION TRUST LANDFILL,TYNGSBOROUGH,MA,MIDDLESEX,[Blank Code],[Blank Date],F,-71.424422,42.67667
276,MID980794390,CHARLEVOIX MUNICIPAL WELL,CHARLEVOIX,MI,CHARLEVOIX,[Blank Code],[Blank Date],D,-85.2584,45.318063
277,MID980477079,CHEM CENTRAL,WYOMING TOWNSHIP,MI,KENT,[Blank Code],[Blank Date],F,-83.292895,42.616238
278,OHD074727793,CHEM-DYNE,HAMILTON,OH,BUTLER,[Blank Code],[Blank Date],F,-84.561335,39.399501
279,PAD002323848,CHEM-FAB,Doylestown,PA,BUCKS,[Blank Code],[Blank Date],F,-75.129894,40.310106
280,DED980714141,"CHEM-SOLV, INC.",DOVER,DE,KENT,[Blank Code],[Blank Date],F,-75.524368,39.158168
281,TND987768546,CHEMET CO.,MOSCOW,TN,FAYETTE,[Blank Code],[Blank Date],D,-89.403963,35.062034
282,ILD048843809,CHEMETCO,HARTFORD,IL,MADISON,[Blank Code],[Blank Date],F,-90.09594,38.833382
283,MSD008154486,"CHEMFAX, INC.",GULFPORT,MS,HARRISON,[Blank Code],[Blank Date],F,-89.092816,30.36742
284,FLD080174402,"CHEMFORM, INC.",POMPANO BEACH,FL,BROWARD,[Blank Code],[Blank Date],D,-80.124767,26.23786
285,OHD980614549,CHEMICAL & MINERALS RECLAMATION,CLEVELAND,OH,CUYAHOGA,[Blank Code],[Blank Date],D,-81.694361,41.49932
286,KSD031349624,"CHEMICAL COMMODITIES, INC.",OLATHE,KS,JOHNSON,[Blank Code],[Blank Date],F,-94.819128,38.881396
287,NJD000607481,CHEMICAL CONTROL,ELIZABETH,NJ,UNION,[Blank Code],[Blank Date],F,-74.210701,40.663992
288,NJD980484653,CHEMICAL INSECTICIDE CORP.,EDISON TOWNSHIP,NJ,MIDDLESEX,[Blank Code],[Blank Date],F,-74.412095,40.518715
289,NJD047321443,"CHEMICAL LEAMAN TANK LINES, INC.",BRIDGEPORT,NJ,GLOUCESTER,[Blank Code],[Blank Date],F,-75.347802,39.800423
290,MDD980555478,"CHEMICAL METALS INDUSTRIES, INC.",BALTIMORE,MD,BALTIMORE CITY,[Blank Code],[Blank Date],D,-76.612189,39.290385
291,COD007431620,CHEMICAL SALES CO.,DENVER,CO,DENVER,[Blank Code],[Blank Date],F,-104.990251,39.739236
292,NJD980528889,"CHEMSOL, INC.",PISCATAWAY,NJ,MIDDLESEX,[Blank Code],[Blank Date],F,-74.464286,40.554887
293,NCD095459392,"CHEMTRONICS, INC.",SWANNANOA,NC,BUNCOMBE,[Blank Code],[Blank Date],F,-82.399843,35.597894
294,KSD980741862,CHEROKEE COUNTY,GALENA,KS,CHEROKEE,[Blank Code],[Blank Date],F,-94.639671,37.075895
295,NC1170027261,CHERRY POINT MARINE CORPS AIR STATION,HAVELOCK,NC,CRAVEN,[Blank Code],[Blank Date],F,-76.90133,34.879049
296,CTD981067317,CHESHIRE GROUND WATER CONTAMINATION,CHESHIRE,CT,NEW HAVEN,[Blank Code],[Blank Date],D,-72.91062,41.508367
297,FLD004064242,CHEVRON CHEMICAL CO. (ORTHO DIVISION),ORLANDO,FL,ORANGE,[Blank Code],[Blank Date],F,-81.379236,28.538336
298,NMD002899094,CHEVRON QUESTA MINE,QUESTA,NM,TAOS,[Blank Code],[Blank Date],F,-105.595007,36.703914
299,VAD980712913,CHISMAN CREEK,YORK COUNTY,VA,YORK,[Blank Code],[Blank Date],F,-76.38688,37.210393
300,NHN000103313,CHLOR-ALKALI FACILITY (FORMER),BERLIN,NH,COOS,[Blank Code],[Blank Date],F,-71.185077,44.46867
301,NJD001502517,CIBA-GEIGY CORP.,TOMS RIVER,NJ,OCEAN,[Blank Code],[Blank Date],F,-74.197946,39.953736
302,ALD001221902,CIBA-GEIGY CORP. (MCINTOSH PLANT),MCINTOSH,AL,WASHINGTON,[Blank Code],[Blank Date],F,-88.03139,31.266282
303,PRN000204538,CIDRA GROUNDWATER CONTAMINATION,CIDRA,PR,CIDRA,[Blank Code],[Blank Date],F,-66.161278,18.175791
304,NMD980749378,CIMARRON MINING CORP.,CARRIZOZO,NM,LINCOLN,[Blank Code],[Blank Date],F,-105.877212,33.641741
305,NJD980785638,CINNAMINSON TOWNSHIP (BLOCK 702) GROUND WATER CONTAMINATION,CINNAMINSON TOWNSHIP,NJ,BURLINGTON,[Blank Code],[Blank Date],F,-74.992769,39.996965
306,TXN000606965,CIRCLE COURT GROUND WATER PLUME,WILLOW PARK,TX,PARKER,[Blank Code],[Blank Date],F,-97.650582,32.762629
307,ILD050231976,CIRCLE SMELTING CORP.,BECKEMEYER,IL,CLINTON,[Blank Code],[Blank Date],P,-89.435916,38.605604
308,NYD981184229,CIRCUITRON CORP.,EAST FARMINGDALE,NY,SUFFOLK,[Blank Code],[Blank Date],F,-73.416789,40.729266
309,WID980610646,CITY DISPOSAL CORP. LANDFILL,DUNN,WI,DANE,[Blank Code],[Blank Date],F,-91.909924,44.909416
310,FLD055945653,"CITY INDUSTRIES, INC.",ORLANDO,FL,ORANGE,[Blank Code],[Blank Date],F,-81.379236,28.538336
311,TX0001399435,CITY OF PERRYTON WELL NO. 2,PERRYTON,TX,OCHILTREE,[Blank Code],[Blank Date],F,-100.802651,36.400031
312,MID980002273,CLARE WATER SUPPLY,CLARE,MI,CLARE,[Blank Code],[Blank Date],F,-84.768628,43.81947
313,NYD002044584,CLAREMONT POLYCHEMICAL,OLD BETHPAGE,NY,NASSAU,[Blank Code],[Blank Date],F,-73.453179,40.762599
314,NED981499312,CLEBURN STREET WELL,GRAND ISLAND,NE,HALL,[Blank Code],[Blank Date],F,-98.342012,40.926396
315,LAD980501456,CLEVE REBER,SORRENTO,LA,ASCENSION PARISH,[Blank Code],[Blank Date],D,-90.859263,30.184364
316,NMD981155930,CLEVELAND MILL,SILVER CITY,NM,GRANT,[Blank Code],[Blank Date],D,-108.280326,32.770075
317,MID980608970,CLIFF/DOW DUMP,MARQUETTE,MI,MARQUETTE,[Blank Code],[Blank Date],D,-87.395595,46.547583
318,TND987768587,CLINCH RIVER CORPORATION,HARRIMAN,TN,ROANE,[Blank Code],[Blank Date],F,-84.552436,35.933964
319,NYD000511576,CLOTHIER DISPOSAL,TOWN OF GRANBY,NY,OSWEGO,[Blank Code],[Blank Date],D,15.132133,59.12752
320,NHD064424153,COAKLEY LANDFILL,NORTH HAMPTON,NH,ROCKINGHAM,[Blank Code],[Blank Date],F,-70.835179,42.973762
321,CAD980817217,COALINGA ASBESTOS MINE,COALINGA,CA,FRESNO,[Blank Code],[Blank Date],D,-120.36015,36.139678
322,CAD063015887,COAST WOOD PRESERVING,UKIAH,CA,MENDOCINO,[Blank Code],[Blank Date],F,-123.207783,39.150171
323,DED980704860,COKER'S SANITATION SERVICE LANDFILLS,CHESWOLD,DE,KENT,[Blank Code],[Blank Date],D,-75.582978,39.221427
324,WAD980514541,COLBERT LANDFILL,SPOKANE,WA,SPOKANE,[Blank Code],[Blank Date],F,-117.426047,47.65878
325,FLD991279894,COLEMAN-EVANS WOOD PRESERVING CO.,WHITEHOUSE,FL,DUVAL,[Blank Code],[Blank Date],F,-81.827901,30.324222
326,NYD980768691,COLESVILLE MUNICIPAL LANDFILL,TOWN OF COLESVILLE,NY,BROOME,[Blank Code],[Blank Date],F,-75.62463,42.178412
327,NHN000105928,COLLINS & AIKMAN PLANT (FORMER),FARMINGTON,NH,STRAFFORD,[Blank Code],[Blank Date],P,-71.065062,43.389761
328,IND980607626,COLUMBUS OLD MUNICIPAL LANDFILL #1,COLUMBUS,IN,BARTHOLOMEW,[Blank Code],[Blank Date],F,-85.92138,39.20144
329,NJD980530596,COMBE FILL NORTH LANDFILL,MOUNT OLIVE TOWNSHIP,NJ,MORRIS,[Blank Code],[Blank Date],D,-74.732941,40.851488
330,NJD094966611,COMBE FILL SOUTH LANDFILL,CHESTER TOWNSHIP,NJ,MORRIS,[Blank Code],[Blank Date],F,-74.698589,40.765288
331,LAD072606627,"COMBUSTION, INC.",DENHAM SPRINGS,LA,LIVINGSTON PARISH,[Blank Code],[Blank Date],F,-90.956212,30.486856
332,WAD980726368,"COMMENCEMENT BAY, NEAR SHORE/TIDE FLATS",TACOMA,WA,PIERCE,[Blank Code],[Blank Date],F,-122.444291,47.252877
333,WAD980726301,"COMMENCEMENT BAY, SOUTH TACOMA CHANNEL",TACOMA,WA,PIERCE,[Blank Code],[Blank Date],F,-122.444291,47.252877
334,VTD098352545,COMMERCE STREET PLUME,WILLISTON,VT,CHITTENDEN,[Blank Code],[Blank Date],F,-73.099194,44.445443
335,PAD093730174,COMMODORE SEMICONDUCTOR GROUP,LOWER PROVIDENCE TOWNSHIP,PA,MONTGOMERY,[Blank Code],[Blank Date],F,-75.422819,40.143326
336,OKD980620983,COMPASS INDUSTRIES (AVERY DRIVE),TULSA,OK,TULSA,[Blank Code],[Blank Date],D,-95.992775,36.153982
337,MON000706143,COMPASS PLAZA WELL TCE,ROGERSVILLE,MO,GREENE,[Blank Code],[Blank Date],F,-93.055734,37.116995
338,NYD125499673,COMPUTER CIRCUITS,HAUPPAUGE,NY,SUFFOLK,[Blank Code],[Blank Date],F,-73.202614,40.825654
339,CA7170024528,CONCORD NAVAL WEAPONS STATION,CONCORD,CA,CONTRA COSTA,[Blank Code],[Blank Date],F,-122.031073,37.977978
340,NYD981486947,CONKLIN DUMPS,CONKLIN,NY,BROOME,[Blank Code],[Blank Date],D,-75.803801,42.034244
341,IND000715490,CONRAIL RAIL YARD (ELKHART),ELKHART,IN,ELKHART,[Blank Code],[Blank Date],F,-85.976667,41.681994
342,TXD008091951,CONROE CREOSOTING CO.,CONROE,TX,MONTGOMERY,[Blank Code],[Blank Date],F,-95.456051,30.311877
343,MOD000829705,CONSERVATION CHEMICAL CO.,KANSAS CITY,MO,JACKSON,[Blank Code],[Blank Date],F,-94.578567,39.099727
344,NY0002455756,CONSOLIDATED IRON AND METAL,NEWBURGH,NY,ORANGE,[Blank Code],[Blank Date],F,-74.010418,41.503427
345,FLD982130098,CONTINENTAL CLEANERS,MIAMI,FL,MIAMI-DADE,[Blank Code],[Blank Date],F,-80.19179,25.76168
346,IND001213503,CONTINENTAL STEEL CORP.,KOKOMO,IN,HOWARD,[Blank Code],[Blank Date],F,-86.133603,40.486427
347,CAD055753370,COOPER DRUM CO.,SOUTH GATE,CA,LOS ANGELES,[Blank Code],[Blank Date],F,-118.212016,33.954737
348,NJD980761381,COOPER ROAD,VOORHEES TOWNSHIP,NJ,CAMDEN,[Blank Code],[Blank Date],D,-74.961517,39.851945
349,OH0000563122,COPLEY SQUARE PLAZA,COPLEY,OH,SUMMIT,[Blank Code],[Blank Date],F,-81.644568,41.098944
350,NJD981557879,CORNELL DUBILIER ELECTRONICS INC.,SOUTH PLAINFIELD,NJ,MIDDLESEX,[Blank Code],[Blank Date],F,-74.41154,40.57927
351,NE2213820234,CORNHUSKER ARMY AMMUNITION PLANT,GRAND ISLAND,NE,HALL,[Blank Code],[Blank Date],F,-98.342012,40.926396
352,PRN000206452,COROZAL WELL,COROZAL,PR,COROZAL,[Blank Code],[Blank Date],F,-66.320023,18.309764
353,NYD980528475,CORTESE LANDFILL,VIL OF NARROWSBURG,NY,SULLIVAN,[Blank Code],[Blank Date],F,-75.058194,41.602546
354,NJD000565531,COSDEN CHEMICAL COATINGS CORP.,BEVERLY,NJ,BURLINGTON,[Blank Code],[Blank Date],F,-74.919056,40.065389
355,OHD980509830,COSHOCTON LANDFILL,FRANKLIN TOWNSHIP,OH,COSHOCTON,[Blank Code],[Blank Date],D,-84.301602,39.543358
356,NJD002141190,CPS/MADISON INDUSTRIES,OLD BRIDGE TOWNSHIP,NJ,MIDDLESEX,[Blank Code],[Blank Date],F,-74.307282,40.412855
357,PAD980508527,CRAIG FARM DRUM,PARKER,PA,ARMSTRONG,[Blank Code],[Blank Date],D,-79.682549,41.095896
358,PAD980419097,"CRATER RESOURCES, INC./KEYSTONE COKE CO./ALAN WOOD STEEL CO.",UPPER MERION TOWNSHIP,PA,MONTGOMERY,[Blank Code],[Blank Date],F,-75.376195,40.097222
359,CAD980498455,CRAZY HORSE SANITARY LANDFILL,SALINAS,CA,MONTEREY,[Blank Code],[Blank Date],F,-121.655501,36.677737
360,MAD001031574,CREESE & COOK TANNERY (FORMER),DANVERS,MA,ESSEX,[Blank Code],[Blank Date],F,-70.932122,42.575001
361,NC0001606250,CRISTEX DRUM,OXFORD,NC,GRANVILLE,[Blank Code],[Blank Date],P,-78.590835,36.3107
362,ILD980792303,CROSS BROTHERS PAIL RECYCLING (PEMBROKE),PEMBROKE TOWNSHIP,IL,KANKAKEE,[Blank Code],[Blank Date],F,-87.579129,41.054379
363,PAD981740061,CROSSLEY FARM,HEREFORD TOWNSHIP,PA,BERKS,[Blank Code],[Blank Date],F,-75.585889,40.444225
364,NYD986965333,CROWN CLEANERS OF WATERTOWN INC.,CARTHAGE,NY,JEFFERSON,[Blank Code],[Blank Date],F,-75.609359,43.978124
365,NJN000204492,CROWN VANTAGE LANDFILL,ALEXANDRIA TOWNSHIP,NJ,HUNTERDON,[Blank Code],[Blank Date],F,-75.026067,40.590843
366,PAD981035009,CROYDON TCE,CROYDON TOWNSHIP,PA,BUCKS,[Blank Code],[Blank Date],F,-74.906667,40.093611
367,PAD002360444,"CRYOCHEM, INC.",WORMAN TOWNSHIP,PA,BERKS,[Blank Code],[Blank Date],F,-75.527213,40.683872
368,TXD990707010,CRYSTAL CHEMICAL CO.,HOUSTON,TX,HARRIS,[Blank Code],[Blank Date],F,-95.369803,29.760427
369,TXD980864763,CRYSTAL CITY AIRPORT,CRYSTAL CITY,TX,ZAVALA,[Blank Code],[Blank Date],D,-99.82811,28.67748
370,NCD003149556,"CTS OF ASHEVILLE, INC.",ASHEVILLE,NC,BUNCOMBE,[Blank Code],[Blank Date],F,-82.551487,35.595058
371,CAD009212838,"CTS PRINTEX, INC.",MOUNTAIN VIEW,CA,SANTA CLARA,[Blank Code],[Blank Date],F,-122.083851,37.386052
372,VAD059165282,"CULPEPER WOOD PRESERVERS, INC.",CULPEPER,VA,CULPEPER,[Blank Code],[Blank Date],F,-77.996251,38.472963
373,NJD011717584,"CURCIO SCRAP METAL, INC.",SADDLE BROOK TWP,NJ,BERGEN,[Blank Code],[Blank Date],F,-74.100732,40.904009
374,MD4690307844,CURTIS BAY COAST GUARD YARD,BALTIMORE,MD,ANNE ARUNDEL,[Blank Code],[Blank Date],F,-76.612189,39.290385
375,NJD057143984,"CURTIS SPECIALTY PAPERS, INC",MILFORD,NJ,HUNTERDON,[Blank Code],[Blank Date],F,-75.094617,40.568713
